ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Month,OperatingSystems,Revenue
3,74.6,0,0.066666667,Jul,3,0
104,1667.158421,0,0.002547045,Jul,2,0
6,147.9,0,0.036363636,Aug,3,0
38,777.4146154,0.004255319,0.016960486,Sep,2,0
0,0,0,0.033333333,Nov,3,0
23,897.19,0,0.002898551,Aug,3,0
8,66.53333333,0,0.02,Aug,4,0
26,1570.133333,0,0.005357143,June,2,0
26,1114.733333,0.015384615,0.026098901,Nov,3,0
3,33.2,0,0.066666667,June,1,0
83,4306.612355,0.001075269,0.019375648,Oct,7,1
81,1199.616667,0,0.00617284,Sep,2,1
8,98.56666667,0.066666667,0.101666667,Sep,1,0
3,33.2,0.133333333,0.166666667,Aug,3,0
25,806.5,0,0.009615385,Aug,1,0
10,122.1666667,0,0.02,Nov,1,0
4,86.36,0.0625,0.11875,Aug,3,0
13,420.2466667,0.042105263,0.064912281,Sep,3,1
7,137,0,0.02,June,2,0
21,479.5857143,0.005,0.010555556,Oct,1,1
13,161.8666667,0,0.010526316,Aug,2,0
8,261.8,0.01,0.04,Sep,2,0
9,128.5,0.036363636,0.081818182,Jul,3,0
24,1163.266667,0.061111111,0.083333333,Oct,1,1
0,0,0,0.022222222,Aug,3,1
13,517.4,0,0.034285714,Nov,2,1
41,1556.523333,0.005681818,0.012878788,Aug,3,0
17,328.3,0,0.010526316,June,3,0
11,572.6,0,0.013333333,Oct,2,0
25,307.7,0.007692308,0.034615385,Oct,4,0
15,276.7333333,0.010526316,0.021052632,Oct,2,1
111,4208.752099,0.003477744,0.015856149,Jul,2,0
11,267.3,0,0.016666667,Nov,2,0
35,2518.266667,0.01025641,0.012576313,Jul,2,0
33,781.5166667,0.005555556,0.008333333,Jul,2,0
70,2012.660952,0,0.001408451,Nov,2,0
25,1556.491429,0.036206897,0.067624521,Jul,2,1
9,125.2666667,0.044444444,0.103703704,Oct,2,0
5,0,0.2,0.2,Jul,3,0
10,217.6,0,0,Nov,3,0
94,3210.848218,0.00212766,0.020921986,Oct,2,0
28,512.7166667,0.007142857,0.013571429,Jul,2,1
9,140.2,0,0.044444444,Sep,2,0
12,243.75,0,0.038571429,June,3,1
8,254.25,0.025,0.042222222,Aug,3,0
10,352,0,0.007692308,Sep,2,1
5,53.4,0.12,0.14,June,3,0
25,621.2,0,0.009333333,Jul,3,0
16,597.6,0.019047619,0.018594104,Oct,3,0
4,44.8,0,0.05,June,2,0
13,118.2666667,0,0.014285714,Jul,1,0
30,728.8666667,0.037373737,0.063636364,Oct,2,0
56,1371.415714,0.002539683,0.011752445,Oct,3,0
62,2636.513492,0.04781874,0.061364567,Jul,3,0
27,1474.533333,0.014814815,0.030123457,Oct,3,0
25,1131.8,0.024,0.033142857,June,1,0
91,4864.147143,0,0.002380952,Oct,2,0
19,623.2,0.022222222,0.044444444,Jul,2,0
103,1955.168685,0.015359477,0.037057104,June,2,0
11,587.2,0.013333333,0.04,Jul,2,0
4,48,0.057142857,0.057142857,Jul,1,0
28,518.3966667,0.006060606,0.013333333,Oct,2,0
33,799.1049417,0.004347826,0.017574237,Sep,3,0
21,1702.5,0.016666667,0.037179487,Oct,2,0
2,11,0,0.1,Jul,2,0
23,477.7,0,0.007142857,Jul,4,0
10,408.4666667,0,0,Aug,4,0
13,139.4333333,0,0.007017544,Oct,3,0
3,845.3,0,0.033333333,Sep,1,0
26,1911.711111,0.015384615,0.036666667,Jul,3,1
29,1514.703333,0.005,0.011342593,Jul,3,0
22,501.0714286,0,0.034666667,Aug,1,1
9,437.4,0.018181818,0.027272727,Jul,3,0
19,719.8833333,0,0.018518519,Sep,2,1
3,96.7,0,0,Jul,1,0
25,883.9761905,0.02,0.029333333,Sep,3,0
3,18.1,0.033333333,0.061111111,Jul,3,1
22,244.2,0.027272727,0.063636364,Aug,2,0
2,4,0,0.04,Oct,2,0
21,295.3333333,0.016666667,0.058333333,Jul,2,1
52,1216.364286,0.050909091,0.073225108,Sep,3,0
20,1002.366667,0,0.007894737,Oct,2,1
15,1950.386667,0,0.007291667,Nov,2,0
20,654.2,0,0.00952381,Sep,4,0
16,196.3333333,0.0125,0.023958333,Oct,1,0
99,2129.989707,0.001869159,0.006805318,Nov,2,0
4,35.33333333,0.05,0.1,June,1,0
4,599,0,0.011111111,Aug,3,0
22,681.58,0.00952381,0.025396825,Nov,1,1
18,222.3,0.01,0.025,June,2,0
38,1323.093695,0.007738095,0.012865853,Sep,3,0
46,1760.657143,0.01010929,0.0254213,Sep,1,0
4,157.2,0.04,0.1,Oct,1,0
14,517.66,0.011111111,0.022222222,Jul,3,0
50,981.5083333,0,0.003636364,Oct,2,0
223,2477.53655,0,0.003694084,Oct,2,0
10,363.6,0,0.015384615,Sep,2,1
1,0,0.2,0.2,Sep,2,0
28,1392.1,0.031111111,0.056333333,Sep,3,0
49,1571.12381,0.004255319,0.010638298,Jul,2,0
41,1081.713333,0.01,0.028830409,Sep,2,0
13,1036.53178,0.035294118,0.048235852,Nov,3,0
13,217.7611111,0.0125,0.025,Oct,2,0
21,332.8,0,0.008695652,Sep,2,0
5,244.7,0.011111111,0.033333333,Nov,2,0
30,647.518523,0,0.010437463,Jul,2,1
12,355.85,0.013333333,0.016,Oct,1,0
2,179.8,0,0.033333333,Nov,3,0
154,7835.874629,0.012549679,0.022587818,Aug,3,0
25,590.6,0,0.003703704,Aug,2,0
40,2731.5,0,0.012357724,Jul,2,0
1,0,0.2,0.2,Aug,3,0
59,1992.733333,0.003225806,0.034331797,Aug,2,0
18,587.7333333,0,0.022222222,Nov,2,1
36,725.21,0.005,0.034166667,Oct,2,0
21,192.9,0.059090909,0.104545455,Jul,2,0
9,257.9,0.011111111,0.044444444,June,1,0
32,1028.566667,0.0125,0.015625,Aug,1,0
12,249.4095238,0.015384615,0.019230769,Oct,2,0
8,230.28,0,0.02254902,Sep,2,0
16,572.65,0,0.011111111,Sep,3,1
25,575.8166667,0,0.007142857,Nov,2,0
39,1294.599603,0.002702703,0.011568387,Nov,3,0
19,1135.880556,0.009677419,0.011841507,Jul,3,0
5,75.6,0,0,Oct,1,0
98,2138.481263,0.001886792,0.017985395,Jul,2,0
5,43.2,0.08,0.12,Jul,2,0
84,1242.776046,0,0.006589147,Nov,1,0
29,4897.845238,0,0.015740741,Sep,3,0
6,222.4,0,0.033333333,Jul,1,0
35,871.8333333,0,0.002631579,Oct,1,0
22,568.9683333,0.017391304,0.021614907,Sep,1,1
2,93.6,0,0.05,Oct,2,0
2,0,0.066666667,0.133333333,June,1,0
90,4984.371429,0.042666667,0.066033333,Aug,2,0
32,5330.633333,0.008108108,0.051351351,Aug,2,0
0,0,0,0.05,Sep,2,1
4,14.2,0.1,0.15,Oct,1,0
6,111.6,0,0.016666667,Oct,1,1
16,423.5,0.0125,0.0125,Aug,3,0
310,8468.339278,0.002821317,0.012414294,Sep,2,0
24,751.6266667,0.004571429,0.024838095,Jul,3,0
70,939.7833333,0,0.002702703,Aug,2,1
1,31.2,0,0.04,Sep,2,0
14,331.55,0.013333333,0.017777778,June,1,0
31,881.4416667,0.017204301,0.02609319,Oct,3,0
16,982.6,0,0.005263158,Nov,3,0
16,129.5833333,0.075,0.0875,June,3,0
24,1282.953333,0.034782609,0.049565217,Nov,2,0
54,1299.196667,0.003636364,0.022545455,Sep,1,0
16,340.65,0.060416667,0.063690476,Sep,3,0
4,39.95,0,0.05,Jul,3,0
114,5066.6611,0.006666667,0.016180556,Nov,3,0
16,431.9,0.010526316,0.033684211,Jul,2,0
38,436.8583333,0,0.010852713,Oct,2,0
27,809.6933333,0.023214286,0.033826531,Sep,3,0
37,456.15,0.121621622,0.131891892,Jul,3,0
2,11.1,0,0.04,Oct,1,0
34,461.2333333,0,0.022685185,Jul,2,0
24,755,0,0.007407407,Oct,2,0
22,839.568189,0,0.000952381,Nov,3,1
110,1691.236147,0.003448276,0.019359924,Aug,2,0
230,6978.613711,0.015327635,0.036530714,Jul,2,0
36,1826.441667,0.007317073,0.012601626,Oct,1,0
24,1183.826667,0,0.005128205,Jul,2,0
153,4565.930621,0.00130719,0.006432173,Aug,2,1
10,104.95,0,0.001851852,Oct,3,0
9,358.4,0,0.015384615,Oct,2,0
38,1639.069361,0.02173913,0.031621722,Sep,3,0
12,223.8,0.027777778,0.017777778,Jul,1,0
14,668.3166667,0.014285714,0.028571429,Oct,4,1
3,20.6,0,0.033333333,Aug,2,0
73,2260.857143,0.002666667,0.018933333,June,2,0
38,842.4235931,0,0.011382114,Oct,1,1
20,585.8833333,0.017391304,0.044637681,Jul,1,0
12,599.6133333,0,0.020833333,Nov,2,0
19,989.3333333,0.029166667,0.0375,June,1,0
13,447.2,0,0.007692308,Aug,1,1
14,315.4666667,0,0.011111111,Jul,2,1
11,223.4666667,0,0.028571429,Sep,2,1
48,1850.116667,0.004081633,0.004421769,Nov,1,1
3,66.4,0,0.04,Oct,1,0
30,2559.433333,0.027586207,0.064367816,Sep,3,0
25,489.15,0.0125,0.0171875,Aug,3,0
17,477.7166667,0,0,Sep,2,0
1,0,0.2,0.2,Oct,3,0
11,344.8,0.015384615,0.054395604,Oct,3,0
33,761.2233333,0.007619048,0.020793651,Oct,3,0
7,212.5,0,0.007407407,Nov,2,1
34,1446.733333,0,0.002439024,Oct,4,0
0,0,0,0.066666667,Nov,1,1
14,362.1029825,0.022916667,0.021979167,Jul,3,1
14,422.1333333,0.071428571,0.103333333,Jul,3,0
37,936.4166667,0,0.005128205,Jul,1,0
10,349.1111111,0.02,0.02,Oct,3,1
32,396.4714286,0.021212121,0.050688705,Jul,1,0
157,16093.30941,0.007903295,0.027247449,June,2,0
3,135,0,0.066666667,June,1,0
36,853.8502721,0,0.007751938,Oct,3,0
103,1843.759347,0,0.019613005,June,2,0
346,12541.77628,0.001709402,0.006473478,Aug,2,1
35,942.6879221,0.017142857,0.035442177,Sep,1,0
24,589.8,0.032098765,0.05617284,Sep,2,0
7,159.2,0.085714286,0.128571429,Aug,3,0
20,1413.768571,0.025,0.038472222,June,1,0
32,804.1899134,0.029946524,0.03546327,Oct,1,0
71,1722.721127,0.005555556,0.034027778,Jul,2,0
22,657.42,0.021212121,0.046969697,Jul,3,0
2,10,0.0125,0.034166667,Sep,1,1
37,1530.006667,0,0.005555556,Oct,2,0
74,1294.405,0.002666667,0.010666667,Aug,2,0
12,285.68,0.015384615,0.038461538,Aug,2,0
7,211.1,0,0,Jul,2,0
4,159.2,0.05,0.066666667,June,3,0
4,72,0,0,Sep,3,1
28,425.0969048,0,0.002380952,Oct,3,0
45,1526.14119,0,0.004444444,Sep,2,1
38,585.37,0.017948718,0.033333333,Jul,1,0
80,1249.048358,0.003571429,0.013743735,Sep,3,0
5,89.86666667,0.04,0.06,Jul,3,0
3,54.4,0.066666667,0.133333333,Jul,3,0
18,929.2,0,0.010884354,Jul,2,0
120,7604.397831,0.015762274,0.030675226,Jul,2,1
31,1108.653333,0.006060606,0.012121212,Sep,3,0
8,232,0,0.025,Jul,1,0
15,443.5666667,0,0.00625,June,1,0
15,1388,0.003703704,0.063333333,Jul,2,0
17,557.4,0,0.011111111,Sep,2,1
24,809.4333333,0.0128,0.021333333,Aug,3,0
2,30.4,0,0.066666667,Oct,1,1
97,4318.668082,0.002520046,0.013784185,Jul,2,0
22,502.5083333,0,0.018695652,Sep,3,0
4,101.8,0,0.01,Jul,3,0
1,0,0.2,0.2,Aug,2,0
1,0,0.2,0.2,Oct,1,0
3,1225.2,0,0.04,Sep,2,1
28,877.6666667,0,0.003571429,Nov,2,0
36,983.425,0,0.010526316,Aug,2,0
7,789.5333333,0.025,0.0375,Nov,3,0
6,92.7,0,0.02,Jul,2,0
130,4994.848002,0.019799499,0.036825949,Sep,2,0
5,122.4,0.028571429,0.042857143,Jul,3,0
59,458.61,0.006779661,0.007605389,Aug,3,0
8,194.2285714,0.075,0.078125,Nov,3,0
24,1017.775758,0.052564103,0.049224806,Nov,2,0
6,273.8,0,0.005,Sep,3,0
7,106.9666667,0.025,0.015,Oct,3,0
13,338.2,0.030769231,0.069230769,Oct,1,0
32,796.7066667,0.027027027,0.041441441,Nov,2,0
51,507.5,0.007843137,0.011671335,Oct,3,1
115,4424.621667,0.004273504,0.023036223,Aug,2,1
60,1516.73,0.007936508,0.01982092,Aug,2,0
24,1433.163333,0.008333333,0.006944444,Aug,3,1
19,447.7166667,0,0.011111111,Sep,3,0
51,2921.902778,0.013661202,0.02989071,Nov,4,1
9,626.6,0,0.024242424,Nov,2,0
5,0,0.2,0.2,Jul,3,0
6,169.9666667,0,0.00625,Jul,2,0
159,2184.484938,0.001851852,0.005588342,Oct,2,0
168,4948.398759,0.006631763,0.013527508,Aug,2,0
11,119.2,0,0.015384615,Sep,2,0
31,493.58,0,0.006451613,Sep,2,0
50,1558.62,0.003636364,0.011878788,Aug,3,1
16,357.4,0,0.011111111,Oct,2,0
1,0,0.2,0.2,Jul,3,0
22,1190.941667,0,0.003174603,Nov,3,0
27,1165.944762,0,0.007407407,Nov,2,0
1,7,0,0,Oct,2,0
9,152,0.111111111,0.155555556,Jul,2,0
22,1805.083333,0,0.008695652,Sep,2,1
29,1293.652222,0.002631579,0.020570175,Aug,2,0
3,111.8,0,0.007142857,Aug,2,0
140,2810.797158,0.001909722,0.016226074,Sep,2,0
2,252.8,0,0.1,Oct,2,0
40,589.5,0.018333333,0.034416667,Aug,3,0
1,0,0.2,0.2,June,3,0
57,1720.444748,0.000980392,0.007866316,Sep,3,0
65,934.8704274,0.008080808,0.036336088,Oct,1,0
3,58.6,0,0.05,Oct,2,1
16,176.1,0,0.011764706,Aug,1,0
16,246.3933333,0.044444444,0.075925926,Oct,3,0
4,90.8,0,0.025,Oct,1,0
71,1057.2,0.122222222,0.129580026,June,3,0
25,1017.966667,0.008333333,0.017361111,Aug,3,0
27,787.2433333,0.005882353,0.044117647,Sep,1,0
11,394,0,0.005555556,Aug,3,0
92,2668.712121,0.018556202,0.047858483,Aug,2,0
85,3684.855282,0.000934579,0.009959744,Nov,3,0
28,559.8666667,0.003448276,0.013793103,Nov,2,0
9,338.34,0,0.013333333,Oct,1,0
4,51.3,0,0.028571429,Oct,2,0
88,1568.533333,0,0.005128205,June,2,0
101,3558.576942,0.008636364,0.012040588,Sep,3,1
2,0,0.2,0.2,Oct,3,0
55,872.5916667,0,0.001212121,Aug,2,0
16,368.4666667,0,0.021568627,Oct,4,0
52,1968.942963,0.004166667,0.023015892,June,3,1
1,0,0.2,0.2,Sep,2,0
32,591.72,0.032432432,0.043745174,Oct,1,0
3,50.4,0,0,Oct,2,1
47,906.1166667,0,0.002614379,Aug,3,0
6,1561.2,0.028571429,0.057142857,Nov,4,0
7,238.6,0.018181818,0.063636364,Oct,2,0
11,553.3433333,0.015384615,0.023589744,Oct,1,0
28,1203.72,0.00625,0.0125,Nov,2,0
33,451.1890072,0,0.00240967,Aug,1,0
20,600.3966667,0.023333333,0.04,Aug,3,0
53,952.1598198,0.015839126,0.037802052,Jul,3,0
34,606.2,0,0.001388889,Oct,2,0
8,168.2,0,0.033333333,Oct,2,1
9,145.9,0.022222222,0.074074074,June,1,0
86,2806.846825,0.001532567,0.004061303,Oct,3,0
19,457.9,0,0.022222222,Nov,1,0
6,140.7,0,0.00952381,Jul,2,1
6,204.4,0,0.028571429,Oct,2,0
24,991.4222222,0,0.008333333,Nov,2,1
7,93.9,0,0.005555556,Oct,1,0
37,1722.814286,0.001025641,0.007997558,Oct,1,0
15,643.5,0,0.005882353,Sep,3,0
37,1305.527286,0.015384615,0.022135467,Aug,1,1
15,272.5,0,0.011111111,Oct,1,0
19,456.9,0,0.0125,Aug,2,0
10,157.1,0.011764706,0.033333333,Oct,2,1
3,66.4,0.066666667,0.1,June,3,0
7,138.8733333,0,0,Nov,2,1
17,806.65,0.01,0.015,June,2,0
103,2091.037588,0.007894737,0.028165804,Oct,3,0
3,14,0,0.033333333,Sep,2,0
2,836.2,0,0.04,Sep,2,0
28,219.8,0,0.037931034,Nov,2,0
26,433.6366667,0,0.007692308,Jul,2,0
13,354.2833333,0.035294118,0.037647059,Sep,3,0
5,278,0,0.033333333,Aug,2,0
13,1316.533333,0.011764706,0.05,Aug,2,0
3,40.4,0,0.066666667,June,2,0
28,677.5333333,0,0.019472789,Jul,1,1
6,106.3,0,0.02,Oct,2,0
1,19.2,0,0.1,Aug,1,0
42,1481.866667,0.004761905,0.004761905,Oct,2,1
16,473.2833333,0,0.002222222,Oct,2,0
66,1364.873333,0.0171875,0.036488095,Jul,1,0
43,778.6437229,0.010232558,0.023197087,Jul,4,0
27,213.0157143,0,0.007407407,Oct,2,1
12,303.2464286,0,0.015384615,Oct,1,0
16,164.8133333,0.038095238,0.05991342,Oct,1,0
191,3677.258176,0.009105691,0.024303938,Aug,2,0
3,0,0.2,0.2,Jul,1,0
14,343.52,0,0.028571429,Jul,3,0
18,330.5333333,0,0.009090909,Sep,2,0
26,2064.5,0,0.002,Oct,2,0
47,1475.366667,0.010638298,0.02674772,Nov,1,0
10,728.18,0.018181818,0.065367965,Sep,3,0
33,668.0333333,0,0.018119658,Aug,2,0
2,44.66666667,0,0.033333333,Oct,2,0
10,447.1333333,0,0.018181818,Oct,2,1
7,197.0666667,0,0.012631579,June,2,0
27,785.05,0.044047619,0.069642857,Jul,2,0
9,198.7,0,0.018181818,Sep,2,0
22,987.6,0.009090909,0.015151515,Oct,2,0
13,847.6142857,0.013333333,0.021666667,Oct,3,0
26,1145.17,0,0.003703704,Nov,1,0
12,672.7,0,0.004444444,Nov,2,1
54,4749.25,0.004938272,0.029938272,Oct,2,1
21,568.9633333,0,0.001282051,Oct,3,0
45,1424.804887,0,0.008333333,Nov,2,1
3,77,0,0.022222222,Oct,3,0
2,12,0,0.1,Aug,1,0
40,1773.610152,0.004255319,0.008355899,Nov,1,1
9,724.76,0,0.022380952,Sep,3,0
32,1718.387778,0.004761905,0.01038961,Aug,3,0
79,1193.517172,0,0.002821869,Oct,4,0
22,562.1666667,0.018181818,0.053030303,June,2,0
23,845.2788889,0,0.011944444,Nov,2,0
1,0,0.2,0.2,Jul,1,0
117,1953.537512,0.002892562,0.007295031,Aug,1,0
20,910.41,0,0.003333333,Nov,2,0
42,651.665,0.028787879,0.060270563,Aug,1,0
23,959.9,0.005882353,0.016666667,Nov,1,1
35,655.6847619,0,0.005128205,Nov,2,0
7,75.6,0,0.025,Aug,1,0
34,1948.088333,0.027027027,0.041643072,June,3,0
59,1720.422222,0.026984127,0.038231522,Oct,3,0
5,238.2,0,0.033333333,Sep,2,0
26,653.4,0.041333333,0.067142857,Jul,2,0
10,256.1857143,0,0.007407407,Aug,1,1
77,1690.489222,0.011842105,0.027846816,Sep,3,0
11,315.58,0,0.054545455,Jul,2,0
66,1203.817143,0.0015625,0.004166667,Sep,2,0
37,829.1871429,0.002325581,0.007674419,Nov,2,0
17,341.6166667,0,0.00627451,Jul,1,0
146,2650.780526,0,0.011184211,Oct,4,0
16,687.3848485,0,0.005208333,Nov,3,0
109,1926.701905,0,0.000262123,Aug,2,0
93,2087.64987,0.013829787,0.023551165,Oct,3,0
4,41.7,0,0.028571429,Sep,2,0
11,375.8,0,0.015384615,Sep,2,0
20,331.8914286,0,0.004761905,Aug,2,0
25,1684.375,0.014814815,0.052674897,Jul,1,0
22,616.2033333,0.003846154,0.010470085,Nov,3,0
9,232.31,0,0.028717949,Oct,2,0
1,0,0.2,0.2,Jul,3,0
14,320.25,0,0.013333333,Oct,2,1
71,3287.216667,0.031506849,0.055342466,Sep,4,0
246,9227.371429,0.006425703,0.024959839,Oct,4,0
2,18.2,0,0.02,Jul,3,1
5,116.6666667,0.04,0.05,Oct,3,0
62,5556.932698,0,0.020625,Sep,2,0
39,1706.119697,0.010365854,0.030371661,June,2,0
33,743.2666667,0.005,0.021666667,Nov,2,0
11,222.5,0,0.015384615,Aug,2,1
3,14.33333333,0.006666667,0.074444444,June,4,1
5,190.6,0,0.02,Jul,2,0
27,1496.466667,0.04691358,0.069982363,Jul,3,0
2,22.83333333,0,0.033333333,Nov,2,1
81,1719.375714,0.004494382,0.009737828,Oct,1,0
42,2017.520714,0,0.023696145,Oct,2,0
31,1279.806667,0.006857143,0.02952381,Sep,1,0
2,65.4,0,0.1,Jul,2,0
22,817.9590698,0.056060606,0.079518398,Sep,3,0
21,838.15,0,0,Nov,2,0
11,401.0133333,0,0.022222222,Nov,1,1
31,1157.444833,0.005698006,0.02881889,Nov,2,0
25,1220.175,0.02,0.040444444,Aug,3,0
19,323.3740476,0.024242424,0.032223645,Sep,2,0
21,526.5,0,0.009090909,Aug,3,0
45,3166.333333,0,0.004891304,Aug,2,0
35,643.05,0,0.015789474,Oct,1,0
25,692.22,0.038709677,0.039354839,Oct,1,0
42,1157.783333,0,0.032222222,Oct,2,0
10,384.8,0,0.015384615,Aug,1,0
3,26.7,0.022222222,0.044444444,Oct,3,0
8,257.4,0,0.028571429,Jul,2,0
30,1737.016667,0.034482759,0.048357964,June,3,0
18,450.5066667,0,0.011111111,Oct,2,0
26,615.5595238,0,0.002083333,Sep,1,1
10,506.4,0,0.02,Sep,1,0
70,2678.055238,0,0.005868545,Jul,2,0
28,630.6466667,0,0.016666667,Sep,2,1
45,1390.40359,0.017021277,0.023262411,Jul,3,0
2,35.2,0,0.1,June,2,0
12,368.9,0.00625,0.02375,Oct,3,0
9,168.02,0,0.045454545,Oct,3,0
24,445.4333333,0.017391304,0.02173913,Aug,1,0
1,0,0.2,0.2,June,1,0
71,2576.432121,0.01027027,0.045526366,Oct,1,0
27,652.7,0,0.02962963,Jul,2,0
15,569.4933333,0,0.025,Sep,2,0
88,1839.098106,0.015758703,0.031587556,Aug,3,0
4,97.6,0,0.016666667,Nov,3,0
3,41.3,0,0.011111111,Oct,2,0
3,335,0,0.133333333,Aug,3,0
33,835.3,0.005714286,0.028571429,Oct,2,1
18,585.5666667,0.010526316,0.052631579,Jul,2,0
20,1708.98,0.0125,0.057936508,Sep,3,0
9,89.5,0,0.058333333,Sep,1,1
23,997.3142857,0,0.039130435,June,1,0
2,14.35,0,0.05,Aug,3,0
34,781.8,0.017142857,0.028571429,Oct,2,0
22,418.8444444,0,0.001020408,Oct,2,0
47,2101.691541,0.007435897,0.02061552,Jul,3,0
3,86.6,0,0.033333333,June,1,1
26,1629.438095,0,0.004938272,Nov,4,0
33,1454.75,0.004761905,0.00968254,Oct,3,0
24,359.63,0.024324324,0.042342342,Sep,1,0
107,1688.2494,0,0.016407828,June,2,0
8,1188.2,0,0.030769231,Oct,1,0
26,2609,0,0.002380952,Nov,2,1
271,12292.46381,0.005995204,0.02001083,Jul,2,0
5,25,0.02,0.04,Oct,2,0
7,584.3777778,0,0.064351852,Jul,1,1
7,128,0,0.026666667,Oct,1,0
8,361.2333333,0.008333333,0.038888889,Oct,1,0
1,0,0.2,0.2,Nov,2,0
40,673.65,0,0.014634146,Nov,4,1
36,1418.377619,0.05787037,0.080562169,Jul,2,0
55,3134.066667,0,0.006666667,Aug,2,0
150,4935.536124,0.005664488,0.016427015,Oct,2,0
111,2805.038095,0.005405405,0.038192738,Aug,4,0
22,742,0,0.007407407,Sep,1,1
10,118,0.011111111,0.066666667,June,2,0
3,14.6,0,0.08,Sep,2,0
25,884.5,0,0.003571429,Jul,2,1
26,502.4533333,0,0.002564103,Oct,3,1
36,1081.108333,0.025,0.025972222,Sep,1,0
13,181.0666667,0,0.016666667,Oct,1,0
28,488.91,0.014814815,0.022222222,June,1,1
8,883.9333333,0,0.014285714,Nov,1,0
3,15.2,0.066666667,0.133333333,Aug,2,0
6,425,0,0.025,Jul,2,0
0,0,0,0.066666667,Nov,1,1
27,669.9333333,0,0,Aug,2,0
25,887.75,0.013793103,0.023754789,Aug,2,0
5,96,0.028571429,0.042857143,Sep,3,0
11,1200.2,0.014285714,0.028571429,Nov,2,0
10,158.9733333,0.023076923,0.038461538,Oct,1,1
36,937.8653488,0.040350877,0.069414101,Oct,3,0
29,1243.976108,0,0.007819795,Jul,3,0
2,194.4,0,0.05,Aug,2,0
68,2664.416667,0,0.005633803,Sep,4,0
26,1115.4,0.061494253,0.087060755,Aug,3,0
53,1618.203333,0.023846154,0.047628205,Oct,1,0
22,280.0466667,0.00952381,0.012698413,Aug,2,0
3,294.7,0,0,Nov,3,1
46,1292.449762,0.004347826,0.005555556,Aug,3,0
28,1907.08,0.006666667,0.015555556,Sep,2,1
30,1547.233333,0,0.012121212,Sep,2,1
33,849.7444444,0.021929825,0.042105263,Sep,3,0
28,1576.966667,0,0.018452381,Nov,2,0
11,292.7,0.036363636,0.090909091,June,1,0
154,4800.574762,0.014473684,0.032872807,Oct,2,0
19,157.2,0.010526316,0.021052632,Sep,2,0
26,743.4766667,0,0.021969697,Nov,2,1
1,0,0.2,0.2,Aug,3,0
409,9100.402959,0.004301075,0.015934735,Jul,2,0
3,54.4,0,0.066666667,Aug,1,0
8,543.7333333,0,0.011111111,Oct,1,1
7,562.3,0,0,Jul,1,1
31,700.0466667,0,0.01712963,Aug,1,0
7,411.6,0,0.017272727,Aug,1,0
71,1441.974535,0.003013699,0.009218133,Oct,1,1
13,679.9033333,0,0.002564103,Nov,3,1
30,1216.726667,0,0.008602151,Nov,4,1
64,1831.942222,0,0.015238095,Nov,2,0
12,86.63333333,0,0.025,Oct,4,1
5,323.4,0.066666667,0.083333333,Jul,2,0
1,8,0,0.033333333,Oct,2,0
14,178.59,0.0125,0.00625,Aug,3,0
18,1257.946667,0,0.003921569,Oct,2,1
58,1280.149821,0.016923077,0.035377102,Aug,2,0
11,192.45,0.036363636,0.040909091,Oct,3,1
30,310.3355556,0,0.000480769,Jul,2,1
38,689.65,0,0.004878049,Oct,2,1
30,440.5333333,0.006451613,0.021505376,Aug,2,0
6,98.73333333,0,0.033333333,Sep,3,0
16,275.1,0,0.027777778,Aug,2,0
19,1227.153333,0.00952381,0.04399093,Sep,1,0
5,69.4,0.022222222,0.033333333,Jul,3,0
1,0,0.2,0.2,Jul,1,0
30,613.9933333,0.025287356,0.035139573,Oct,1,0
41,1275.26927,0,0.013461742,Nov,3,0
17,2077.166667,0,0.011764706,Nov,2,0
20,593.7019802,0,0.005364455,Nov,2,1
8,117.8,0.15,0.15,June,1,0
24,985.0802412,0.00859375,0.028987132,Sep,3,0
21,1046.32,0.019565217,0.053623188,Sep,4,0
5,883.6,0,0,Nov,2,1
15,89.38333333,0,0.0125,Oct,2,1
13,438.3833333,0,0.016666667,June,4,0
29,585.7,0,0.003448276,Oct,2,0
53,2822.623603,0.006666667,0.017015392,Sep,3,0
22,2366.6,0.036,0.064,Oct,1,0
92,4066.207476,0.001754386,0.013603668,Nov,2,0
20,821.8333333,0.05,0.076666667,Nov,3,0
25,927,0.007692308,0.034615385,Nov,2,0
14,275,0,0.023076923,Nov,2,0
10,73.5,0.12,0.15,Dec,3,0
10,351.75,0.033333333,0.05,Dec,2,0
1,0,0.2,0.2,Dec,2,0
33,947.4166667,0.012121212,0.045165945,Nov,2,0
10,511.25,0,0.007407407,Dec,2,1
48,2073.916667,0.003921569,0.02627451,Nov,2,0
24,610.6333333,0,0.020833333,Nov,1,1
58,2174.708333,0.004022989,0.015229885,Nov,1,1
1,0,0.2,0.2,Nov,4,0
65,3804.2875,0,0.0203125,Nov,2,0
23,462.2678571,0,0.004347826,Nov,1,0
23,835.5833333,0.009090909,0.022727273,Nov,2,0
49,1493.695238,0.005390836,0.015750591,Dec,3,0
54,2295,0.007272727,0.014545455,Dec,1,0
15,372.0833333,0,0.04,Nov,2,0
11,170.5,0,0.018181818,Nov,1,0
102,4021.172222,0,0.01,Nov,2,0
15,630,0,0.003333333,Dec,4,1
14,1131.208333,0,0.015384615,Nov,3,1
46,2756.19246,0,0.01765792,Nov,3,0
10,117.25,0.110714286,0.130952381,Nov,2,1
