Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Browser,Region
7,54.84285714,7,475.2,20,393.4095238,0.027380952,0.033928571,2,1
0,0,0,0,16,129.5833333,0.075,0.0875,2,1
1,7.1,0,0,16,222.2333333,0,0.029411765,5,3
11,265.4333333,2,35.7,158,2110.255093,0.003614458,0.009762498,2,8
1,38.2,0,0,24,1282.953333,0.034782609,0.049565217,2,4
0,0,1,11,54,1299.196667,0.003636364,0.022545455,1,3
1,197.4,0,0,83,1631.4,0.027380952,0.068650794,2,3
0,0,0,0,16,340.65,0.060416667,0.063690476,2,2
0,0,0,0,8,846.2,0,0.025,2,1
0,0,0,0,4,39.95,0,0.05,2,1
1,58.4,0,0,18,1045.3,0,0.026315789,2,2
6,107.04,3,53.2,114,5066.6611,0.006666667,0.016180556,2,3
2,28.2,1,0,114,3161.074762,0.017699115,0.042576205,2,2
4,209.5,0,0,23,1780.7,0,0.011538462,2,3
0,0,0,0,1,0,0.2,0.2,4,1
3,23,0,0,16,431.9,0.010526316,0.033684211,2,7
4,115.7,0,0,16,655.3833333,0,0.012037037,1,2
3,41.2,1,99.8,2,10,0,0.033333333,2,4
12,255.5166667,0,0,38,436.8583333,0,0.010852713,2,7
8,108.7,0,0,85,2651.943186,0.000888889,0.01426455,2,9
4,34.2,0,0,27,809.6933333,0.023214286,0.033826531,2,4
0,0,0,0,37,456.15,0.121621622,0.131891892,2,1
3,39.2,0,0,12,209,0,0.02,5,6
4,234.3,0,0,2,11.1,0,0.04,1,8
5,44.01666667,0,0,4,162.5333333,0,0,2,1
4,20,0,0,34,461.2333333,0,0.022685185,4,1
8,116.9607143,4,225.3666667,42,539.227381,0.015510204,0.011281179,1,1
3,142.2,0,0,24,755,0,0.007407407,5,7
9,501.4833333,0,0,97,2293.490129,0.011455734,0.02697054,1,3
6,207.0928571,1,52.4,35,2239.502857,0.010833333,0.024333333,1,8
1,14.2,0,0,22,839.568189,0,0.000952381,2,3
0,0,0,0,27,1838.15,0.053205128,0.056282051,2,2
10,2407.42381,3,434.3,486,23050.10414,0.000323719,0.011248517,2,1
6,60.36666667,3,189.3,12,304.7,0,0.038596491,2,1
6,78.51333333,1,63.4,110,1691.236147,0.003448276,0.019359924,2,7
1,6,0,0,25,1177.506667,0.008333333,0.0375,2,3
0,0,0,0,65,6053.466667,0.005208333,0.026197917,4,9
4,117.32,2,15,230,6978.613711,0.015327635,0.036530714,2,6
0,0,0,0,1,0,0.2,0.2,1,2
2,67.6,0,0,8,183.8,0,0.02,1,1
2,75.6,2,652.8,10,1143.666667,0,0.023333333,2,4
0,0,0,0,19,753.3,0,0.002222222,4,1
1,137.5,1,59.4,53,1844.65,0.022641509,0.049595687,2,1
3,89.25,0,0,8,67.85,0.018181818,0.033333333,2,8
0,0,0,0,9,281.5,0,0.008333333,2,9
9,1104.2,0,0,36,1826.441667,0.007317073,0.012601626,1,3
1,56.4,1,14.2,24,1183.826667,0,0.005128205,2,8
0,0,0,0,153,4565.930621,0.00130719,0.006432173,2,4
3,73.6,0,0,10,104.95,0,0.001851852,2,3
3,152,1,64.4,9,358.4,0,0.015384615,2,1
0,0,0,0,3,50.4,0,0.066666667,2,3
1,65.4,0,0,55,1033.65,0.017857143,0.024404762,2,1
0,0,0,0,5,64,0,0.1,2,6
8,279.2666667,0,0,16,453.4,0,0.011403509,2,8
5,318.2666667,0,0,23,1037.833333,0.017857143,0.039285714,2,5
0,0,0,0,42,2385.666667,0.003333333,0.035833333,5,7
0,0,0,0,3,0,0.2,0.2,1,6
12,217.6491228,4,1009.733333,38,1639.069361,0.02173913,0.031621722,2,6
7,317.9142857,4,216.5666667,35,910.0809524,0,0.01,4,3
4,30.3,0,0,7,493.4,0,0.016666667,5,1
0,0,0,0,34,538.48,0,0.005882353,2,7
8,289,0,0,139,5107.034928,0.01544437,0.044005026,2,2
0,0,0,0,4,34.2,0.05,0.1,2,1
0,0,0,0,36,788.5,0,0.025,6,3
3,33.46666667,0,0,113,1576.252222,0.003508772,0.009314954,2,7
0,0,0,0,12,223.8,0.027777778,0.017777778,1,2
3,50.37333333,4,63.1,91,3827.498846,0.057801418,0.072399527,2,6
4,50.93333333,0,0,67,860.021746,0,0.002083333,4,1
4,45.8,2,43.2,30,1021.838095,0,0.005882353,2,4
0,0,0,0,5,150.8,0,0.02,1,1
1,0,1,66.4,14,668.3166667,0.014285714,0.028571429,2,1
7,397.2644444,1,246.8,23,672.2644444,0.032051282,0.046153846,2,4
7,105.4666667,0,0,44,778.9666667,0,0.004166667,2,6
9,306.46,0,0,40,550.7095238,0,0.00952381,2,1
3,67.86666667,2,12,16,393,0,0.015,10,1
5,140.6,0,0,81,2408.312828,0.002554278,0.007459475,4,1
5,60.8,0,0,3,20.6,0,0.033333333,5,5
0,0,0,0,101,2611.747653,0.004356436,0.029287373,2,1
0,0,0,0,27,458.2560317,0.007407407,0.022222222,1,2
3,96.8,0,0,29,2041.626667,0.026075269,0.047324629,2,3
9,779,0,0,15,1386.35,0.016666667,0.02747619,2,1
7,778.4,0,0,17,827.5333333,0,0.018181818,2,6
2,28.05714286,0,0,73,2260.857143,0.002666667,0.018933333,2,7
0,0,0,0,10,158.3666667,0,0,2,1
2,76.6,0,0,33,1932.716667,0,0.025196078,2,4
2,134,0,0,15,284.1,0,0.011764706,4,8
1,18.2,0,0,58,2007.206667,0.003448276,0.027298851,2,8
5,368.4,0,0,14,481.9666667,0.010526316,0.031578947,1,1
7,54.33333333,0,0,9,619.5333333,0,0.025,5,3
5,87.8,0,0,38,842.4235931,0,0.011382114,1,1
7,58.6,0,0,20,585.8833333,0.017391304,0.044637681,1,1
0,0,0,0,12,599.6133333,0,0.020833333,2,4
2,190.4,1,274,39,1321.853333,0.00952381,0.018253968,2,8
0,0,0,0,5,60.9,0.04,0.12,1,1
0,0,0,0,8,321.2333333,0,0.0125,5,1
2,213.6,4,108,19,989.3333333,0.029166667,0.0375,1,1
14,293.6333333,3,11.5,182,3539.944615,0.010209424,0.033524993,5,1
2,7,0,0,15,533.11,0.011111111,0.05,2,1
1,22.2,0,0,16,694.4549784,0,0.001470588,2,7
0,0,0,0,4,6,0.1,0.15,2,2
0,0,0,0,16,709.4,0.1125,0.145833333,2,9
8,126,1,13.4,13,217.7166667,0.033333333,0.062,2,1
4,54.93333333,0,0,35,1126.666667,0,0.005952381,2,7
0,0,0,0,6,1054.3,0.066666667,0.1,12,6
1,27.2,0,0,21,1003.658333,0.010526316,0.019064327,2,4
6,322.35,0,0,33,1845.394615,0,0.009714286,2,1
1,52.4,0,0,13,447.2,0,0.007692308,1,1
9,96.18666667,1,35.2,63,1345.136667,0.029166667,0.053287037,2,9
16,254.253245,3,223.15,221,6606.726779,0.005533063,0.016561375,1,4
4,169.2,0,0,14,315.4666667,0,0.011111111,2,1
3,86.95,6,173.2,17,481.31,0,0,2,9
5,49.8,0,0,32,955.3333333,0.01875,0.0390625,2,1
2,15,0,0,11,223.4666667,0,0.028571429,2,3
0,0,1,0,17,982.757619,0.0125,0.035416667,5,2
2,298.2,0,0,48,1850.116667,0.004081633,0.004421769,1,2
4,275.1,1,16.6,229,6984.611525,0.017126437,0.021755245,2,8
1,29.2,1,322.4,10,126.9333333,0.014285714,0.036904762,2,1
2,53.4,0,0,3,66.4,0,0.04,1,4
2,46.4,0,0,30,2559.433333,0.027586207,0.064367816,2,6
5,118.9,4,380.7,4,188.4,0,0.006666667,2,1
11,169.8833333,2,160.4,25,489.15,0.0125,0.0171875,2,3
1,0,0,0,10,645.2,0.03,0.05,2,4
1,12,0,0,4,63.4,0,0.04,8,6
1,21.2,0,0,0,0,0.05,0.1,1,1
1,26.2,0,0,13,245.1666667,0,0,5,3
4,206.0666667,0,0,9,113.4333333,0,0.018181818,2,1
1,3,0,0,24,342,0.024,0.048,2,1
0,0,0,0,1,0,0.2,0.2,2,1
10,264.9,1,14.8,24,718.9566667,0,0.003448276,2,1
0,0,0,0,113,1341.632619,0.004804805,0.011846847,2,1
0,0,0,0,22,641.5166667,0.00952381,0.00952381,1,1
0,0,0,0,17,477.7166667,0,0,2,6
1,29.2,0,0,13,199.2844444,0,0,1,1
7,101.0833333,0,0,26,349.1166667,0.006060606,0.023484848,4,3
0,0,0,0,4,166.9,0,0,2,4
0,0,0,0,1,0,0.2,0.2,2,2
1,39.2,0,0,26,1210.917778,0.014814815,0.014814815,2,1
6,333.54,0,0,12,568.1,0,0.0125,4,5
12,569.825,0,0,127,6065.016218,0.006716418,0.009265038,1,2
4,48.8,0,0,11,344.8,0.015384615,0.054395604,2,1
15,304.5833333,0,0,33,761.2233333,0.007619048,0.020793651,2,1
1,18.2,0,0,17,225.68,0,0.003703704,10,1
0,0,0,0,2,34.2,0,0.1,2,1
2,28.2,0,0,7,212.5,0,0.007407407,2,3
2,82.6,6,316,34,1446.733333,0,0.002439024,1,4
5,39.8,2,239.8,216,14577.08498,0.002739726,0.013368848,2,3
0,0,0,0,3,35.4,0,0.066666667,1,1
1,0,0,0,3,178.5,0,0.066666667,6,2
3,81.4,0,0,18,240.3,0,0.030434783,2,1
0,0,1,0,45,1165.84,0,0.034042553,2,5
0,0,0,0,10,421.6,0,0.011111111,1,1
3,48.4,0,0,137,3004.628109,0.002380952,0.011750149,4,9
1,11.1,0,0,48,830.3142529,0.004347826,0.017619048,1,1
2,53.85,0,0,2,161.2,0,0,4,3
0,0,0,0,14,598.4333333,0.014285714,0.035714286,4,9
8,89.9,3,20,84,1854.915556,0.004210526,0.012385965,2,7
2,23.2,0,0,5,59.4,0,0.00952381,4,4
1,29.2,0,0,0,0,0,0.066666667,1,4
0,0,0,0,3,27.2,0.133333333,0.133333333,2,4
2,27.46666667,3,245.8,28,524.06,0.02,0.054666667,2,7
5,419,0,0,14,362.1029825,0.022916667,0.021979167,2,3
0,0,0,0,14,422.1333333,0.071428571,0.103333333,2,4
2,61.48,0,0,40,797.0033333,0,0.012539087,2,3
6,268.95,2,153,139,5286.587577,0.002959159,0.018209889,1,1
9,178.52,3,183.2666667,7,205.8566667,0,0.035555556,2,1
2,175.2,0,0,60,1635.466667,0.006557377,0.014754098,5,7
4,228.72,0,0,4,154.9,0,0.008333333,8,1
3,80.6,0,0,37,936.4166667,0,0.005128205,1,4
8,146.5333333,0,0,107,3739.635556,0,0.009316239,2,3
0,0,1,297.2,8,320.2666667,0,0.044444444,2,1
8,101.1428571,0,0,109,1370.127838,0.004512398,0.019698317,2,1
11,201.84,0,0,48,2074.401905,0,0.016071429,7,3
1,129.36,0,0,6,341.36,0,0.0625,5,3
7,142.35,0,0,73,3566.992857,0,0.003947368,5,3
0,0,0,0,10,349.1111111,0.02,0.02,2,1
1,32.2,0,0,32,396.4714286,0.021212121,0.050688705,1,2
3,55.33333333,0,0,4,420,0.0125,0.0625,1,4
9,103.9333333,0,0,16,172.1333333,0.012,0.049,1,1
21,157.8883333,3,84.8,170,3888.278636,0,0.004514952,2,7
0,0,0,0,31,641.6558915,0,0.005376344,1,4
4,82.46666667,0,0,10,153.9,0.016666667,0.016666667,2,6
0,0,0,0,7,296.7666667,0,0,8,7
0,0,0,0,2,19.2,0.1,0.15,2,3
1,94.8,0,0,6,223.1,0,0.00952381,11,8
1,21.2,0,0,24,1123.246667,0,0.017391304,2,3
2,69,0,0,51,2103.628837,0,0.015384615,2,4
8,115.2,1,11,18,436.6,0.008695652,0.008695652,2,7
4,118.8,0,0,11,805.5,0,0.033333333,1,9
0,0,0,0,11,199.5,0.127272727,0.142424242,2,1
8,296.86,8,179.5,157,16093.30941,0.007903295,0.027247449,2,1
0,0,0,0,3,135,0,0.066666667,1,6
11,361.6,4,112.6,12,147.7333333,0.057142857,0.055555556,2,1
7,61.08,0,0,39,1324.85,0,0.01627907,2,1
6,71.5,0,0,79,1854.26,0.039,0.06880303,2,9
0,0,0,0,14,1049.05,0,0.016666667,2,1
10,168.9066667,2,18.4,36,853.8502721,0,0.007751938,2,3
2,42.4,0,0,5,163.2,0,0.028571429,10,3
5,34.44242424,0,0,103,1843.759347,0,0.019613005,4,1
1,7,2,15,17,2269.9,0,0.019047619,2,3
7,99.8,5,466.4,28,839.7333333,0.001754386,0.009231412,2,3
0,0,0,0,1,1195.8,0,0,2,7
0,0,0,0,37,856.2,0.052252252,0.108558559,2,2
2,43.2,1,32.2,202,13842.45833,0.01804878,0.050155633,4,7
2,56.4,1,0,72,2101.467925,0.006140351,0.029986961,1,2
3,84.5,0,0,346,12541.77628,0.001709402,0.006473478,2,3
0,0,0,0,80,1566.333333,0.005,0.027916667,2,6
1,28.2,0,0,35,942.6879221,0.017142857,0.035442177,1,1
1,20.2,6,226,76,1308.573395,0.032611502,0.054407935,2,6
2,58.4,0,0,24,589.8,0.032098765,0.05617284,2,1
0,0,0,0,7,159.2,0.085714286,0.128571429,3,3
3,40.55,0,0,10,151.0818182,0.008333333,0.038888889,2,1
1,23.2,0,0,3,397.8,0,0,2,1
0,0,0,0,2,31.2,0,0.1,2,1
0,0,0,0,18,481.4,0.068518519,0.091604938,2,3
11,471.6266667,4,235.6,22,883.12,0.006451613,0.018196857,2,3
2,241.6,0,0,28,920.7,0,0.015555556,8,3
0,0,0,0,16,336.3,0.0125,0.025,2,7
4,65.4,0,0,23,1954.4,0,0.006666667,2,3
4,12,0,0,28,580.65,0,0.016666667,2,1
0,0,0,0,13,323.3,0.084615385,0.102564103,2,1
4,60.2,0,0,8,132.8,0,0.009090909,1,1
7,56.3,0,0,11,353.9,0.025,0.04375,2,2
3,117.8,0,0,62,2032.39696,0.005230769,0.01881429,2,6
0,0,0,0,6,66.9,0,0.02,2,1
0,0,0,0,20,1413.768571,0.025,0.038472222,2,3
9,179.3785714,0,0,8,131.9785714,0,0.0025,2,1
0,0,3,135,32,804.1899134,0.029946524,0.03546327,1,6
3,98.6,0,0,7,131.8,0,0.02,2,7
3,29.44,1,0,4,15.24,0,0.039583333,2,8
6,158.6704505,1,430.2,146,5602.006712,0.002671513,0.00935218,10,7
2,24.2,0,0,8,530,0,0.044444444,8,1
1,27.2,0,0,71,1722.721127,0.005555556,0.034027778,2,7
2,20.2,0,0,7,114.5333333,0,0.05,2,1
0,0,0,0,22,657.42,0.021212121,0.046969697,2,3
3,356.6,0,0,39,589.2510658,0.001282051,0.010133221,1,4
2,24,0,0,37,1391.105556,0.001315789,0.01505848,1,2
0,0,0,0,4,67.6,0.125,0.133333333,2,1
1,249.8,2,722.9,8,2219.583333,0,0,4,4
8,315.845679,4,382.4,31,1314.112346,0.014285714,0.013518007,1,1
1,0,2,6,9,195.1666667,0,0.066666667,2,3
1,15.1,0,0,9,248.05,0,0.01875,2,4
4,19.8,0,0,2,10,0.0125,0.034166667,1,6
0,0,0,0,6,0,0.2,0.2,2,7
0,0,0,0,37,1530.006667,0,0.005555556,2,2
0,0,0,0,47,1423,0.004347826,0.013768116,2,7
2,34.2,0,0,5,63.4,0,0.028571429,1,2
4,143.0666667,1,6.5,74,1294.405,0.002666667,0.010666667,2,3
4,65.68,1,42.4,12,285.68,0.015384615,0.038461538,6,4
2,115.2,0,0,7,211.1,0,0,2,2
0,0,0,0,4,159.2,0.05,0.066666667,2,5
1,0,3,69,15,352.875,0,0.055555556,2,3
7,140.9,1,18.2,20,318.7666667,0,0.009876543,2,3
1,11,0,0,2,51.06666667,0,0,2,9
3,32,0,0,15,276.3666667,0,0,4,1
3,66.33333333,0,0,12,368.68,0.04,0.084444444,2,1
2,12.1,0,0,4,38.3,0.00952381,0.066666667,2,1
7,98.73333333,2,229.8,151,4249.12,0.013402778,0.041166667,5,3
0,0,0,0,62,944.4055556,0,0.015591398,1,7
0,0,0,0,4,72,0,0,2,3
0,0,0,0,2,107.8,0,0.1,2,5
1,64.4,0,0,22,2364.65,0,0.043478261,2,1
3,145.2,0,0,28,425.0969048,0,0.002380952,2,7
0,0,0,0,19,528.25,0,0.005263158,2,5
0,0,0,0,14,276.35,0,0.007142857,1,1
2,24.2,0,0,3,52.4,0,0.04,2,3
0,0,0,0,32,905.1,0,0,2,6
0,0,0,0,12,274.75,0,0.030555556,2,1
1,8,0,0,47,1459.576667,0.010416667,0.017638889,1,3
2,58.4,0,0,84,3528.69125,0.01577381,0.039900794,2,1
0,0,0,0,6,351.4,0.066666667,0.1,2,1
3,184.7333333,0,0,106,4590.381905,0.001851852,0.00287037,2,9
0,0,0,0,3,60.4,0,0.066666667,1,1
5,75.66349206,0,0,4,35.92777778,0,0.056481481,5,7
2,49.4,0,0,45,1526.14119,0,0.004444444,2,3
1,50.4,0,0,49,1463.48,0.004081633,0.015646259,2,9
4,123.4,0,0,38,585.37,0.017948718,0.033333333,1,3
0,0,0,0,7,211.6333333,0,0,1,1
1,10,0,0,23,271.5785714,0,0.008333333,2,4
6,432.2,0,0,30,363.677619,0.003030303,0.014018978,1,3
2,139,0,0,5,274.7,0,0.014285714,1,5
11,251.3090909,2,1655.4,80,1249.048358,0.003571429,0.013743735,2,4
0,0,0,0,13,261.8,0.015384615,0.084615385,1,1
0,0,0,0,5,89.86666667,0.04,0.06,2,5
2,36.4,0,0,3,28.2,0,0,1,3
0,0,0,0,3,54.4,0.066666667,0.133333333,2,4
3,113.1,0,0,17,237.6066667,0,0.033333333,1,2
3,38.3,0,0,18,929.2,0,0.010884354,2,5
2,43.73333333,0,0,19,158.9333333,0,0.003741497,1,6
10,131.34,2,38.2,102,6684.520952,0.002181818,0.017363636,2,5
7,136.5,1,42.4,120,7604.397831,0.015762274,0.030675226,2,2
4,275.1,2,43.4,31,1108.653333,0.006060606,0.012121212,2,1
0,0,0,0,31,2285.2,0.006451613,0.04516129,2,9
11,385.5666667,0,0,54,1256.293333,0.010344828,0.014367816,2,7
4,59.53333333,0,0,13,183.65,0,0.011764706,2,9
0,0,0,0,8,232,0,0.025,2,1
1,54.4,0,0,1,101.2727273,0,0.007042254,2,4
2,64.4,0,0,15,443.5666667,0,0.00625,1,1
2,31.2,2,468.4,15,1388,0.003703704,0.063333333,2,5
0,0,0,0,17,557.4,0,0.011111111,2,2
3,16,0,0,24,1004.383333,0,0.023076923,2,4
1,0,0,0,11,113.8,0.083333333,0.116666667,4,1
0,0,0,0,9,249.41,0.022222222,0.005128205,2,1
7,119.4,0,0,16,743.5314286,0.01,0.02,1,8
3,23.2,0,0,24,809.4333333,0.0128,0.021333333,2,1
1,22.2,2,44.4,37,400.8,0.005128205,0.002564103,10,1
3,82.95714286,0,0,28,951.4412698,0.013793103,0.025860732,2,1
1,2,0,0,5,86.6,0,0.1,2,3
0,0,0,0,2,30.4,0,0.066666667,8,6
0,0,0,0,6,339.5,0,0.016666667,6,9
0,0,0,0,27,1010.633333,0,0.012962963,2,1
1,68.6,1,29.2,97,4318.668082,0.002520046,0.013784185,4,2
1,4,1,10,274,5876.459165,0.002431163,0.013240553,2,9
3,60.4,0,0,4,25.8,0,0.04,1,3
2,89.33333333,0,0,22,502.5083333,0,0.018695652,2,2
2,66.26666667,1,348.6,6,233.1666667,0.044444444,0.046666667,2,3
7,98.46666667,0,0,13,257.9333333,0,0.016,2,3
0,0,0,0,4,236.8,0,0.05,2,3
7,667.25,0,0,4,101.8,0,0.01,2,6
0,0,0,0,13,266.8,0,0.015384615,5,7
6,206.03,0,0,129,3778.345,0.010687023,0.024611656,2,1
3,82.6,0,0,33,598.7611111,0,0.007843137,2,2
13,498.9,0,0,221,3111.362121,0,0.006020558,5,4
2,109.8,0,0,32,897.3619048,0.005882353,0.035620915,10,4
8,115.7,0,0,24,2159.5,0,0.022857143,2,5
15,149.0316092,2,1529.2,23,2128.704568,0.005714286,0.020425941,2,2
2,20.2,0,0,14,1261.316667,0,0.009183673,2,1
3,86.1,2,28.4,2,5,0,0.033333333,2,1
0,0,0,0,1,0,0.2,0.2,2,1
0,0,0,0,2,48.4,0,0,2,4
11,903.7,1,26.2,109,3297.491311,0.006140351,0.010281148,2,6
0,0,0,0,7,431.5333333,0,0.007142857,2,1
1,73.6,1,31.2,52,1761.156667,0.003703704,0.018312757,2,1
0,0,0,0,1,0,0.2,0.2,1,1
2,28.2,0,0,12,271,0,0.014285714,8,4
9,236.8,0,0,240,5523.926505,0,0.001197045,5,4
2,24.13333333,0,0,19,263.7128571,0,0.00125,2,1
3,23,0,0,3,1225.2,0,0.04,2,1
0,0,0,0,4,98.6,0,0.05,2,5
3,80.6,2,112.8,10,390.2,0,0.015384615,5,3
0,0,0,0,8,272.9,0.05,0.075,1,1
6,82.01111111,2,211.6,162,6117.814359,0,0.003964551,2,1
14,416.2,0,0,90,8024.509197,0.008247423,0.032048254,2,8
0,0,0,0,4,18.2,0.15,0.15,2,1
7,125.4533333,1,44.4,54,2240.996667,0.027118644,0.043050847,2,6
3,319.4,1,251.8,53,2525.307766,0,0.010606061,2,9
4,117.8,0,0,12,267.8,0.025,0.04375,2,3
2,126,1,6,47,1101.803333,0,0.002721088,2,1
1,4,0,0,28,877.6666667,0,0.003571429,2,9
0,0,0,0,19,401.9,0.056140351,0.092982456,1,2
7,114.2,0,0,26,360.1816667,0,0.008800253,1,1
0,0,0,0,19,923.22,0,0,1,1
2,165.2,0,0,36,983.425,0,0.010526316,4,8
0,0,0,0,8,41.13333333,0.025,0.0625,2,9
2,191.4,0,0,7,789.5333333,0.025,0.0375,3,3
14,484.4615789,2,14,33,898.4915789,0.004269006,0.03466118,8,1
15,419.1795254,0,0,110,10278.90421,0.0128,0.02480939,2,3
4,149.95,0,0,1,57.4,0,0.04,8,1
5,36.86666667,0,0,123,3886.823333,0.002090592,0.015563298,2,1
3,79.6,0,0,28,627.6542857,0.007142857,0.008214286,2,2
0,0,0,0,2,16.2,0,0.1,1,1
5,69.6,3,53,6,92.7,0,0.02,6,1
2,58.4,0,0,54,3708.392857,0.002631579,0.020467836,2,9
3,202.1333333,0,0,23,721.1833333,0,0.008,1,1
0,0,0,0,3,132.4,0,0.033333333,2,1
1,34.3,0,0,22,722.1333333,0.018181818,0.045,2,8
0,0,3,27.6,11,1167.187143,0.030769231,0.040384615,2,2
3,70.93333333,3,560,16,810.8333333,0,0.028070175,2,1
13,243.65,0,0,20,234.0166667,0.016,0.022,2,1
0,0,0,0,6,252.3,0,0,1,7
10,170.15,0,0,11,71.35,0,0.002352941,2,1
0,0,0,0,83,1543.423333,0.02804878,0.057723577,6,4
1,134,0,0,21,1429.616667,0,0.00952381,1,2
0,0,0,0,16,2214.666667,0,0.003921569,2,1
2,67.5,2,100.2,17,1770.8,0.026315789,0.035087719,2,2
0,0,0,0,1,0,0.2,0.2,4,9
1,30.2,0,0,20,293.0333333,0.019047619,0.025396825,2,1
3,49.2,0,0,17,300.7666667,0.004761905,0.022222222,1,3
2,81.6,1,0,32,2230.600476,0.0125,0.023125,2,9
3,98.1,2,28.2,130,4994.848002,0.019799499,0.036825949,2,4
2,67,0,0,8,533.3,0,0.016666667,2,9
10,706.5566667,0,0,53,1572.816667,0.007017544,0.024948268,2,1
0,0,2,5,5,122.4,0.028571429,0.042857143,2,2
0,0,0,0,18,426.0666667,0,0.033333333,2,1
0,0,0,0,16,161.15,0.1,0.125,2,3
2,88.6,0,0,59,458.61,0.006779661,0.007605389,2,1
7,155,0,0,20,252.9833333,0.008333333,0.025,2,1
0,0,0,0,135,7091.697778,0.019259259,0.037964727,2,2
5,49.2,4,379,5,74.6,0,0.018181818,2,8
2,84.6,0,0,43,674.5333333,0,0.005319149,2,1
1,85.1,0,0,8,194.2285714,0.075,0.078125,3,1
0,0,0,0,22,1076.65,0.023809524,0.036507937,2,2
0,0,0,0,3,41.4,0,0.066666667,2,7
2,24.2,0,0,46,1376.3,0.008163265,0.03537415,4,3
0,0,2,91.2,24,1017.775758,0.052564103,0.049224806,2,9
1,31.2,0,0,31,824.86,0,0.008333333,1,1
2,91.9,0,0,6,273.8,0,0.005,2,1
2,31.6,0,0,4,75.6,0,0.028571429,2,7
2,99.2,0,0,7,106.9666667,0.025,0.015,2,1
6,175.1,0,0,3,27.6,0,0.011111111,10,3
0,0,0,0,13,338.2,0.030769231,0.069230769,1,4
0,0,0,0,21,987.77,0.015238095,0.067619048,4,3
10,80.06666667,1,812,113,3282.583983,0.007377049,0.016691039,2,3
4,70.5,0,0,3,51.3,0,0.00952381,3,4
6,128.5,1,0,32,796.7066667,0.027027027,0.041441441,4,1
0,0,0,0,26,587.9,0.023076923,0.037179487,2,5
0,0,0,0,1,0,0.2,0.2,2,3
1,23.2,0,0,0,0,0,0.033333333,2,6
4,11,0,0,44,2149.190195,0.02705314,0.048201119,1,1
0,0,0,0,51,507.5,0.007843137,0.011671335,2,1
5,173.9666667,0,0,17,930.3666667,0.018181818,0.017272727,2,3
5,174.3,0,0,39,794.7131148,0.032954545,0.056528671,2,1
1,7,0,0,27,1739.575,0.038095238,0.06037037,2,7
5,415.55,0,0,115,4424.621667,0.004273504,0.023036223,4,4
2,21.2,0,0,7,897.8,0,0.055555556,2,1
1,59.4,0,0,73,891.568795,0,0,2,3
5,115.8,0,0,60,1516.73,0.007936508,0.01982092,2,4
5,399.2,2,34.3,42,1713.21619,0.062222222,0.090962963,2,6
5,106.9,0,0,211,7442.388149,0.012735849,0.028901336,2,3
0,0,0,0,7,245.4,0.025,0.08125,7,3
0,0,0,0,42,922.3,0.019047619,0.034920635,2,8
5,32,0,0,30,425.0333333,0,0.0125,2,7
4,54.4,0,0,68,2889.946154,0.002898551,0.008789401,1,4
2,217.8666667,0,0,15,614.6409524,0,0.027777778,1,2
0,0,0,0,2,150.6,0,0.033333333,2,3
3,212.6,0,0,87,3898.816667,0,0.00411985,2,7
1,160.2,0,0,13,381.6166667,0,0.011904762,2,3
8,85.48223443,1,5.5,227,3818.308629,0.007264957,0.018863427,2,1
0,0,0,0,11,169.1666667,0,0.036363636,2,1
1,169.2,0,0,24,1433.163333,0.008333333,0.006944444,2,3
8,125.7333333,0,0,7,81.66666667,0.033333333,0.024166667,2,1
1,22.2,0,0,9,348.54,0,0.005194805,2,3
0,0,0,0,19,447.7166667,0,0.011111111,2,1
3,86.6,0,0,41,1678.4,0.031060606,0.046893939,2,1
10,154.0229167,0,0,50,1388.052366,0.008611111,0.02038584,2,3
3,132.92,4,212.8,36,1335.773333,0.014285714,0.034484127,7,2
14,260.7361111,3,186.5,51,2921.902778,0.013661202,0.02989071,2,7
0,0,0,0,18,535.3995238,0,0.02962963,1,1
0,0,0,0,18,650.1333333,0.05,0.07962963,2,3
9,162.625,0,0,37,841.3583333,0.000724638,0.0125,10,1
3,72.6,0,0,17,544.1,0,0.002,2,9
3,92.6,0,0,9,626.6,0,0.024242424,2,5
0,0,0,0,86,5332.547778,0.013882353,0.0654082,2,4
2,4,0,0,2,44.4,0,0.05,10,3
5,43,0,0,36,725.3333333,0.005714286,0.017142857,2,3
0,0,0,0,5,0,0.2,0.2,2,3
0,0,0,0,23,297.3,0.013636364,0.037207792,2,3
4,81.6,0,0,45,1096.42,0.041945289,0.072659574,2,6
0,0,2,39.4,6,169.9666667,0,0.00625,2,3
0,0,0,0,42,2084.479524,0.004761905,0.014920635,1,1
2,287.5,2,12.5,9,979,0.01025641,0.041025641,1,4
6,189.8,0,0,9,208.8333333,0,0.015384615,2,3
8,129.9,0,0,70,1438.71,0.011351351,0.033766459,2,7
3,50.06666667,0,0,159,2184.484938,0.001851852,0.005588342,2,4
0,0,0,0,28,803.5833333,0.007142857,0.033333333,2,3
1,3,0,0,9,133.3666667,0.054545455,0.042424242,2,4
3,35.2,0,0,44,1535.666667,0.012765957,0.014184397,1,1
5,31.7,3,239.2,3,78.5,0,0.008333333,2,1
6,159.7,1,72.6,44,531.72,0,0.003921569,2,2
5,246.6,0,0,46,1805.146667,0.012244898,0.02122449,2,8
2,227.6,0,0,115,5284.816825,0,0.002849003,2,4
